branch,division,group,item,qty,amount,is_modifier,category,item_sales_share_within_branch,item_rank_within_branch,item_rank_within_division
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,DARK CHOCOLATE CHIPS (P),8.0,953513.5,False,core_food,0.000179,87.0,6.0
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,FRUIT LOOPS (R),3.0,270162.16,False,core_food,5.1e-05,107.0,15.0
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,GRANOLA BERRIES (P),2.0,238378.38,False,core_food,4.5e-05,108.0,16.0
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,RASPBERRY JAM (P),1.0,119189.19,False,core_food,2.2e-05,112.0,18.0
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,CHERRY JAM (P),2.0,238378.38,False,core_food,4.5e-05,108.0,16.0
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,GUMMY BEARS (R),10.0,900540.52,False,core_food,0.00017,88.0,7.0
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,MARSHMALLOWS (R),15.0,1350810.78,False,core_food,0.000254,80.0,4.0
Main Street Coffee,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,CRUSHED OREO.,10.0,1787837.81,False,core_food,0.000337,73.0,8.0
Main Street Coffee,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,CRUSHED LOTUS.,17.0,3039324.28,False,core_food,0.000572,58.0,6.0
Main Street Coffee,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,CRISPY CREPE.,1.0,178783.78,False,core_food,3.4e-05,110.0,16.0
Main Street Coffee,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,BROWNIES.,25.0,4469594.54,False,core_food,0.000841,54.0,5.0
Main Street Coffee,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,STRAWBERRY.,83.0,14839053.86,False,core_food,0.002793,40.0,1.0
Main Street Coffee,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,SPRINKLES.,6.0,1072702.69,False,core_food,0.000202,85.0,13.0
Main Street Coffee,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,BLUEBERRIES.,36.0,8581621.51,False,core_food,0.001615,44.0,2.0
Main Street Coffee,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,RASPBERRIES.,31.0,7389729.63,False,core_food,0.001391,46.0,3.0
Main Street Coffee,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,PEANUT BUTTER CUPS.,3.0,715135.13,False,core_food,0.000135,94.0,14.0
Main Street Coffee,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,DARK CHOCOLATE SAUCE.,8.0,1430270.25,False,core_food,0.000269,79.0,10.0
Main Street Coffee,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,NUTELLA SAUCE.,30.0,5363513.44,False,core_food,0.00101,50.0,4.0
Main Street Coffee,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,LOTUS SAUCE.,1.0,178783.78,False,core_food,3.4e-05,110.0,16.0
Main Street Coffee,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,WHIPPED  CREAM.,5.0,1191891.88,False,core_food,0.000224,83.0,12.0
Main Street Coffee,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,CARAMEL SAUCE.,3.0,536351.34,False,core_food,0.000101,100.0,15.0
Main Street Coffee,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,PISTACHIO SAUCE.,5.0,1191891.88,False,core_food,0.000224,83.0,12.0
Main Street Coffee,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,DARK CHOCOLATE CHIPS.,9.0,2145405.38,False,core_food,0.000404,66.0,7.0
Main Street Coffee,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,FRUIT LOOPS.,1.0,178783.78,False,core_food,3.4e-05,110.0,16.0
Main Street Coffee,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,GUMMY BEARS.,7.0,1251486.47,False,core_food,0.000236,81.0,11.0
Main Street Coffee,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,MARSHMALLOWS.,9.0,1609054.03,False,core_food,0.000303,76.0,9.0
Main Street Coffee,EXTRA DIP,EXTRA DIP,NUTELLA DIP (R),8.0,953513.5,False,core_food,0.000179,87.0,1.0
Main Street Coffee,EXTRA DIP,EXTRA DIP,LOTUS DIP (R),3.0,357567.56,False,core_food,6.7e-05,105.0,3.0
Main Street Coffee,EXTRA DIP,EXTRA DIP,WHITE CHOCOLATE DIP (R),4.0,476756.75,False,core_food,9e-05,102.0,2.0
Main Street Coffee,EXTRA DIP,EXTRA DIP,CARAMEL DIP (R),2.0,238378.38,False,core_food,4.5e-05,108.0,4.0
Main Street Coffee,EXTRA DIP,EXTRA DIP,SALTED CARAMEL DIP (R),1.0,119189.19,False,core_food,2.2e-05,112.0,5.0
Main Street Coffee,EXTRA DIP,EXTRA DIP,DARK CHOCOLATE DIP (R),2.0,238378.38,False,core_food,4.5e-05,108.0,4.0
Main Street Coffee,EXTRA DIP,EXTRA DIP,PASSION FRUIT DIP (P),2.0,476756.75,False,core_food,9e-05,102.0,2.0
Main Street Coffee,EXTRA DIP,EXTRA DIP,PISTACHIO DIP (P),2.0,476756.75,False,core_food,9e-05,102.0,2.0
Main Street Coffee,EXTRA DIP,EXTRA DIP,RASPBERRY JAM DIP (P),1.0,238378.38,False,core_food,4.5e-05,108.0,4.0
Main Street Coffee,EXTRA DIP,EXTRA DIP,CHERRY JAM DIP (P),1.0,238378.38,False,core_food,4.5e-05,108.0,4.0
Main Street Coffee,free mini spread,FREE MINI SPREAD,NUTELLA SPREAD MINI.,367.0,0.0,True,modifier,,,
Main Street Coffee,free mini spread,FREE MINI SPREAD,LOTUS SPREAD MINI.,3.0,0.0,True,modifier,,,
Main Street Coffee,free mini spread,FREE MINI SPREAD,WHITE CHOCOLATE SPREAD MINI.,96.0,0.0,True,modifier,,,
Main Street Coffee,free mini spread,FREE MINI SPREAD,PISTACHIO SPREAD MINI.,2.0,60918.92,False,core_food,1.1e-05,115.0,1.0
Main Street Coffee,free mini spread,FREE MINI SPREAD,NO SPREAD .,51.0,0.0,True,modifier,,,
Main Street Coffee,FREE CONUT TOP,FREE CONUT TOP,"STRAWBERRY , (R)",1013.0,0.0,True,modifier,,,
Main Street Coffee,FREE CONUT TOP,FREE CONUT TOP,"BLUEBERRIES, (P)",52.0,1583891.84,False,core_food,0.000298,77.0,3.0
Main Street Coffee,FREE CONUT TOP,FREE CONUT TOP,"CRUSHED OREO, (R)",33.0,0.0,True,modifier,,,
Main Street Coffee,FREE CONUT TOP,FREE CONUT TOP,"CRUSHED LOTUS , (R)",116.0,0.0,True,modifier,,,
Main Street Coffee,FREE CONUT TOP,FREE CONUT TOP,"SPRINKLES , (R)",30.0,0.0,True,modifier,,,
Main Street Coffee,FREE CONUT TOP,FREE CONUT TOP,"BROWNIES , (R)",644.0,0.0,True,modifier,,,
Main Street Coffee,FREE CONUT TOP,FREE CONUT TOP,SALTED CARAMEL SAUCE . (R),4.0,0.0,True,modifier,,,
Main Street Coffee,FREE CONUT TOP,FREE CONUT TOP,WHIPPED CREAM . (P),2.0,60918.92,False,core_food,1.1e-05,115.0,8.0
Main Street Coffee,FREE CONUT TOP,FREE CONUT TOP,"LOTUS SAUCE , (R)",17.0,0.0,True,modifier,,,
Main Street Coffee,FREE CONUT TOP,FREE CONUT TOP,"WHITE CHOCOLATE SAUCE , (R)",20.0,0.0,True,modifier,,,
Main Street Coffee,FREE CONUT TOP,FREE CONUT TOP,"CARAMEL SAUCE , (R)",485.0,0.0,True,modifier,,,
Main Street Coffee,FREE CONUT TOP,FREE CONUT TOP,NO TOPPINGS.,104.0,0.0,True,modifier,,,
Main Street Coffee,FREE CONUT TOP,FREE CONUT TOP,"RASPBERRIES, (P)",37.0,1126999.96,False,core_food,0.000212,84.0,4.0
Main Street Coffee,FREE CONUT TOP,FREE CONUT TOP,"DARK CHOCOLATE CHIPS, (P)",22.0,670108.08,False,core_food,0.000126,95.0,5.0
Main Street Coffee,FREE CONUT TOP,FREE CONUT TOP,"GRANOLA BERRIES, (P)",16.0,487351.33,False,core_food,9.2e-05,101.0,6.0
Main Street Coffee,FREE CONUT TOP,FREE CONUT TOP,"PEANUT BUTTER CUP , (P)",11.0,335054.04,False,core_food,6.3e-05,106.0,7.0
Main Street Coffee,FREE CONUT TOP,FREE CONUT TOP,PISTACHIO SAUCE . (P),60.0,1827567.5,False,core_food,0.000344,69.0,2.0
Main Street Coffee,FREE CONUT TOP,FREE CONUT TOP,"PASSION FRUITS SAUCE ,(P)",2.0,60918.92,False,core_food,1.1e-05,115.0,8.0
Main Street Coffee,FREE CONUT TOP,FREE CONUT TOP,"RASPBERRY JAM , (P)",2.0,60918.92,False,core_food,1.1e-05,115.0,8.0
Main Street Coffee,FREE CONUT TOP,FREE CONUT TOP,"CHERRY JAM, (P)",2.0,60918.92,False,core_food,1.1e-05,115.0,8.0
Main Street Coffee,FREE CONUT TOP,FREE CONUT TOP,GUMMY BEARS . (R),32.0,0.0,True,modifier,,,
Main Street Coffee,FREE CONUT TOP,FREE CONUT TOP,"MARSHMALLOWS , (R)",37.0,0.0,True,modifier,,,
Main Street Coffee,FREE CONUT TOP,FREE CONUT TOP,CRISPY CREPE . (R),20.0,0.0,True,modifier,,,
Main Street Coffee,FREE CONUT TOP,FREE CONUT TOP,"SALTED PRETZELS , (R)",3.0,0.0,True,modifier,,,
Main Street Coffee,FREE CONUT TOP,FREE CONUT TOP,NUTELLA SAUCE . (R),982.0,0.0,True,modifier,,,
Main Street Coffee,FREE CONUT TOP,FREE CONUT TOP,"DARK CHOCOLATE SAUCE , (R)",8.0,0.0,True,modifier,,,
Main Street Coffee,FREE CONUT TOP,FREE CONUT TOP,FRUIT LOOPS . (R),5.0,0.0,True,modifier,,,
Main Street Coffee,FREE CONUT TOP,FREE CONUT TOP,"WHIPPED CREAM  ,",65.0,0.0,True,modifier,,,
Main Street Coffee,FREE CONUT TOP,FREE CONUT TOP,SWITCH TO ICE CREAM,89.0,31823513.09,False,core_food,0.005991,30.0,1.0
Main Street Coffee,FREE CONUT TOP,FREE CONUT TOP,PISTACHIO TOPPING,146.0,0.0,True,modifier,,,
Main Street Coffee,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"SALTED CARAMEL SAUCE,(R)",2.0,0.0,True,modifier,,,
Main Street Coffee,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"STRAWBERRY,(R)",1010.0,0.0,True,modifier,,,
Main Street Coffee,FREE CHIMNEY TOP,FREE CHIMNEY TOP,BROWNIES . (R),375.0,0.0,True,modifier,,,
Main Street Coffee,FREE CHIMNEY TOP,FREE CHIMNEY TOP,CRUSHED OREO .(R),7.0,0.0,True,modifier,,,
Main Street Coffee,FREE CHIMNEY TOP,FREE CHIMNEY TOP,CRUSHED LOTUS .(R),87.0,0.0,True,modifier,,,
Main Street Coffee,FREE CHIMNEY TOP,FREE CHIMNEY TOP,SPRINKLES .(R),1.0,0.0,True,modifier,,,
Main Street Coffee,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"NUTELLA SAUCE,(R)",645.0,0.0,True,modifier,,,
Main Street Coffee,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"LOTUS SAUCE,(R)",23.0,0.0,True,modifier,,,
Main Street Coffee,FREE CHIMNEY TOP,FREE CHIMNEY TOP,WHITE CHOCOLATE SAUCE .(R),26.0,0.0,True,modifier,,,
Main Street Coffee,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"CARAMEL SAUCE, (R)",568.0,0.0,True,modifier,,,
Main Street Coffee,FREE CHIMNEY TOP,FREE CHIMNEY TOP,NO TOPPINGS,32.0,0.0,True,modifier,,,
Main Street Coffee,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"BLUEBERRIES , (P)",15.0,893918.91,False,core_food,0.000168,91.0,3.0
Main Street Coffee,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"RASPBERRIES ,(P)",8.0,476756.75,False,core_food,9e-05,102.0,4.0
Main Street Coffee,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"DARK CHOCOLATE CHIPS ,(P)",4.0,238378.38,False,core_food,4.5e-05,108.0,5.0
Main Street Coffee,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"PEANUT BUTTER CUPS,(P)",3.0,178783.78,False,core_food,3.4e-05,110.0,6.0
Main Street Coffee,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"WHIPPED CREAM,",4.0,238378.38,False,core_food,4.5e-05,108.0,5.0
Main Street Coffee,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"PISTACHIO SAUCE ,(P)",29.0,1728243.22,False,core_food,0.000325,74.0,2.0
Main Street Coffee,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"RASPBERRY JAM,(P)",2.0,119189.19,False,core_food,2.2e-05,112.0,7.0
Main Street Coffee,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"GUMMY BEARS ,(R)",3.0,0.0,True,modifier,,,
Main Street Coffee,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"MARSHMALLOWS,(R)",2.0,0.0,True,modifier,,,
Main Street Coffee,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"DARK CHOCOLATE SAUCE,(R)",5.0,0.0,True,modifier,,,
Main Street Coffee,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"FRUIT LOOPS,(R)",1.0,0.0,True,modifier,,,
Main Street Coffee,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"WHIPPED CREAM   ,",19.0,0.0,True,modifier,,,
Main Street Coffee,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"SWITCH TO ICE CREAM,",60.0,14302702.51,False,core_food,0.002692,41.0,1.0
Main Street Coffee,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"PISTACHIO TOPPING,",114.0,0.0,True,modifier,,,
Main Street Coffee,FREE MINI TOP,FREE MINI TOP,"NUTELLA SAUCE ,(R)",321.0,0.0,True,modifier,,,
Main Street Coffee,FREE MINI TOP,FREE MINI TOP,BLUEBERRIES .(P),5.0,152297.29,False,core_food,2.9e-05,111.0,2.0
Main Street Coffee,FREE MINI TOP,FREE MINI TOP,RASPBERRIES .(P),3.0,91378.38,False,core_food,1.7e-05,113.0,3.0
Main Street Coffee,FREE MINI TOP,FREE MINI TOP,DARK CHOCOLATE CHIPS .(P),2.0,60918.92,False,core_food,1.1e-05,115.0,4.0
Main Street Coffee,FREE MINI TOP,FREE MINI TOP,"WHIPPED CREAM ,(P)",1.0,30459.46,False,core_food,6e-06,117.0,5.0
Main Street Coffee,FREE MINI TOP,FREE MINI TOP,"PISTACHIO SAUCE,(P)",2.0,60918.92,False,core_food,1.1e-05,115.0,4.0
Main Street Coffee,FREE MINI TOP,FREE MINI TOP,CHERRY JAM .(P),0.0,0.0,False,core_food,0.0,118.0,6.0
Main Street Coffee,FREE MINI TOP,FREE MINI TOP,"GUMMY BEARS,(R)",3.0,0.0,True,modifier,,,
Main Street Coffee,FREE MINI TOP,FREE MINI TOP,MARSHMALLOWS .(R),3.0,0.0,True,modifier,,,
Main Street Coffee,FREE MINI TOP,FREE MINI TOP,"CRISPY CREPE ,(R)",1.0,0.0,True,modifier,,,
Main Street Coffee,FREE MINI TOP,FREE MINI TOP,"SALTED PRETZELS,(R)",1.0,0.0,True,modifier,,,
Main Street Coffee,FREE MINI TOP,FREE MINI TOP,STRAWBERRY .(R),283.0,0.0,True,modifier,,,
Main Street Coffee,FREE MINI TOP,FREE MINI TOP,"BROWNIES,(R)",220.0,0.0,True,modifier,,,
Main Street Coffee,FREE MINI TOP,FREE MINI TOP,"CRUSHED OREO ,(R)",4.0,0.0,True,modifier,,,
Main Street Coffee,FREE MINI TOP,FREE MINI TOP,"CRUSHED LOTUS,(R)",40.0,0.0,True,modifier,,,
Main Street Coffee,FREE MINI TOP,FREE MINI TOP,"SPRINKLES,(R)",4.0,0.0,True,modifier,,,
Main Street Coffee,FREE MINI TOP,FREE MINI TOP,LOTUS SAUCE .(R),3.0,0.0,True,modifier,,,
Main Street Coffee,FREE MINI TOP,FREE MINI TOP,"WHITE CHOCOLATE SAUCE  ,(R)",2.0,0.0,True,modifier,,,
Main Street Coffee,FREE MINI TOP,FREE MINI TOP,"CARAMEL SAUCE  ,(R)",134.0,0.0,True,modifier,,,
Main Street Coffee,FREE MINI TOP,FREE MINI TOP,DARK CHOCOLATE SAUCE .(R),1.0,0.0,True,modifier,,,
Main Street Coffee,FREE MINI TOP,FREE MINI TOP,"NO TOPPINGS ,",11.0,0.0,True,modifier,,,
Main Street Coffee,FREE MINI TOP,FREE MINI TOP,WHIPPED CREAM  .,30.0,0.0,True,modifier,,,
Main Street Coffee,FREE MINI TOP,FREE MINI TOP,switch to ice cream.,24.0,8581621.51,False,core_food,0.001615,44.0,1.0
Main Street Coffee,FREE MINI TOP,FREE MINI TOP,PISTACHIO TOPPING.,60.0,0.0,True,modifier,,,
Main Street Coffee,free dip,free dip,NUTELLA DIP.(R),39.0,0.0,True,modifier,,,
Main Street Coffee,free dip,free dip,LOTUS DIP.(R),3.0,0.0,True,modifier,,,
Main Street Coffee,free dip,free dip,WHITE CHOCOLATE DIP.(R),2.0,0.0,True,modifier,,,
Main Street Coffee,free dip,free dip,CARAMEL DIP.(R),4.0,0.0,True,modifier,,,
Main Street Coffee,free dip,free dip,SALTED CARAMEL DIP.(R),1.0,0.0,True,modifier,,,
Main Street Coffee,free dip,free dip,DARK CHOCOLATE DIP.(R),2.0,0.0,True,modifier,,,
Main Street Coffee,free dip,free dip,NO DIP,4.0,0.0,True,modifier,,,
Main Street Coffee,free dip,free dip,PISTACHIO DIP.(P),1.0,119189.19,False,core_food,2.2e-05,112.0,1.0
Main Street Coffee,coffee type,coffee type,DECAF,16.0,0.0,True,modifier,,,
Main Street Coffee,coffee type,coffee type,REGULAR.,663.0,0.0,True,modifier,,,
Main Street Coffee,DRINK TYPE,DRINK TYPE,HOT,514.0,0.0,True,other_beverage,,,
Main Street Coffee,DRINK TYPE,DRINK TYPE,ICED,41.0,0.0,True,other_beverage,,,
Main Street Coffee,MILK OPTIONS,MILK OPTIONS,FULL FAT MILK,355.0,0.0,True,modifier,,,
Main Street Coffee,MILK OPTIONS,MILK OPTIONS,SKIMMED MILK.,39.0,0.0,True,modifier,,,
Main Street Coffee,MILK OPTIONS,MILK OPTIONS,LACTOSE FREE MILK.,32.0,0.0,True,modifier,,,
Main Street Coffee,MARSHMALLOW OPTIONS,MARSHMALLOW OPTIONS,TOASTED MARSHMALLOWS,18.0,2145405.38,False,core_food,0.000404,66.0,1.0
Main Street Coffee,MARSHMALLOW OPTIONS,MARSHMALLOW OPTIONS,NO MARSHMALLLOWS,53.0,0.0,True,modifier,,,
Main Street Coffee,CONUT''S FAVORITE,CONUT''S FAVORITE,HOT CHOCOLATE,71.0,33849729.28,False,core_food,0.006372,29.0,1.0
Main Street Coffee,CONUT''S FAVORITE,CONUT''S FAVORITE,MATCHA LATTE,3.0,1787837.86,False,core_food,0.000337,72.0,3.0
Main Street Coffee,CONUT''S FAVORITE,CONUT''S FAVORITE,AFFOGATO,6.0,3218108.07,False,core_food,0.000606,56.0,2.0
Main Street Coffee,CONUT''S FAVORITE,CONUT''S FAVORITE,PISTACHIO LATTE,3.0,1787837.86,False,core_food,0.000337,72.0,3.0
